Dataset,Retriever,Question,Gold Answer,LLM Answer,Claim,Claim Label,Entailment Score,Contradiction Score,Evidence Preview
v1,hybrid_v1+LLM,How many yards did the Broncos' defense give up?,"4,530","The Broncos' defense ranked first in the NFL yards allowed (4,530) for the first time in franchise history, and fourth in points allowed (296). Defensive ends Derek Wolfe and Malik Jackson each had 5½ sacks. Pro Bowl linebacker Von Miller led the team with 11 sacks, forced four f",fourth in points allowed (296).,supported,0.6498859524726868,0.5651903748512268,"The Broncos' defense ranked first in the NFL yards allowed (4,530) for the first time in franchise history, and fourth in points allowed (296). Defensive ends Derek Wolfe and Malik Jackson each had 5½ sacks. Pro Bowl linebacker Von Miller led the team with 11 sacks, forced four fumbles, and recovere"
v1,hybrid_v1+LLM,How many yards did the Broncos' defense give up?,"4,530","The Broncos' defense ranked first in the NFL yards allowed (4,530) for the first time in franchise history, and fourth in points allowed (296). Defensive ends Derek Wolfe and Malik Jackson each had 5½ sacks. Pro Bowl linebacker Von Miller led the team with 11 sacks, forced four f",Defensive ends Derek Wolfe,unsupported,0.24116156995296478,0.16637496650218964,
v1,hybrid_v1+LLM,How many yards did the Broncos' defense give up?,"4,530","The Broncos' defense ranked first in the NFL yards allowed (4,530) for the first time in franchise history, and fourth in points allowed (296). Defensive ends Derek Wolfe and Malik Jackson each had 5½ sacks. Pro Bowl linebacker Von Miller led the team with 11 sacks, forced four f",Malik Jackson each had 5½ sacks.,contradicted,0.6437579393386841,0.6797996759414673,throughout the AFC playoffs. Super Bowl 50 featured numerous records from individuals and teams. Denver won despite being massively outgained in total yards (315 to 194) and first downs (21 to 11). Their 194 yards and 11 first downs were both the lowest totals ever by a Super Bowl winning team. The 
v1,hybrid_v1+LLM,How many yards did the Broncos' defense give up?,"4,530","The Broncos' defense ranked first in the NFL yards allowed (4,530) for the first time in franchise history, and fourth in points allowed (296). Defensive ends Derek Wolfe and Malik Jackson each had 5½ sacks. Pro Bowl linebacker Von Miller led the team with 11 sacks, forced four f","Pro Bowl linebacker Von Miller led the team with 11 sacks, forced four f",unsupported,0.5539456605911255,0.3327617645263672,
v1,bm25_v1+LLM,How many sacks did Derek Wolfe register?,5½,Derek Wolfe was a sack leader for the Broncos. He was the first player to have a sack leader in the NFL. He was also the first player to have a sack leader in the NFL. He was the first player to have a sack leader in the NFL. He was the first player,Derek Wolfe was a sack leader for the Broncos.,contradicted,0.8058959245681763,0.9989389777183533,"was revealed that the Master had become a female incarnation or ""Time Lady,"" going by the name of ""Missy"" (short for Mistress, the feminine equivalent of ""Master""). This incarnation is played by Michelle Gomez. British victories continued in all theaters in the Annus Mirabilis of 1759, when they fin"
v1,bm25_v1+LLM,How many sacks did Derek Wolfe register?,5½,Derek Wolfe was a sack leader for the Broncos. He was the first player to have a sack leader in the NFL. He was also the first player to have a sack leader in the NFL. He was the first player to have a sack leader in the NFL. He was the first player,He was the first player to have a sack leader in the NFL.,unsupported,0.003032510867342353,0.3973545730113983,
v1,bm25_v1+LLM,How many sacks did Derek Wolfe register?,5½,Derek Wolfe was a sack leader for the Broncos. He was the first player to have a sack leader in the NFL. He was also the first player to have a sack leader in the NFL. He was the first player to have a sack leader in the NFL. He was the first player,He was also the first player to have a sack leader in the NFL.,unsupported,0.0005461914697661996,0.050947122275829315,
v1,bm25_v1+LLM,How many sacks did Derek Wolfe register?,5½,Derek Wolfe was a sack leader for the Broncos. He was the first player to have a sack leader in the NFL. He was also the first player to have a sack leader in the NFL. He was the first player to have a sack leader in the NFL. He was the first player,He was the first player,unsupported,0.02005842514336109,0.5847493410110474,
v1,dpr_v1+LLM,How many sacks did Derek Wolfe register?,5½,Derek Wolfe was the only player to have a sack in the NFL. He was the only player to have a sack in the NFL. He was the only player to have a sack in the NFL. He was the only player to have a sack in the NFL. He was the only player,Derek Wolfe was the only player to have a sack in the NFL.,contradicted,0.0033604386262595654,0.9990746974945068,"bowler who was the NFL's active career sack leader with 136, along with defensive end Kony Ealy, who had 5 sacks in just 9 starts. Behind them, two of the Panthers three starting linebackers were also selected to play in the Pro Bowl: Thomas Davis and Luke Kuechly. Davis compiled 5½ sacks, four forc"
v1,dpr_v1+LLM,How many sacks did Derek Wolfe register?,5½,Derek Wolfe was the only player to have a sack in the NFL. He was the only player to have a sack in the NFL. He was the only player to have a sack in the NFL. He was the only player to have a sack in the NFL. He was the only player,He was the only player to have a sack in the NFL.,contradicted,0.013571604155004025,0.9984599351882935,"bowler who was the NFL's active career sack leader with 136, along with defensive end Kony Ealy, who had 5 sacks in just 9 starts. Behind them, two of the Panthers three starting linebackers were also selected to play in the Pro Bowl: Thomas Davis and Luke Kuechly. Davis compiled 5½ sacks, four forc"
v1,dpr_v1+LLM,How many sacks did Derek Wolfe register?,5½,Derek Wolfe was the only player to have a sack in the NFL. He was the only player to have a sack in the NFL. He was the only player to have a sack in the NFL. He was the only player to have a sack in the NFL. He was the only player,He was the only player,contradicted,0.02924484573304653,0.9239299893379211,"per carry average. Overall, the offense ranked 19th in scoring with 355 points and did not have any Pro Bowl selections. The Panthers defense gave up just 308 points, ranking sixth in the league, while also leading the NFL in interceptions with 24 and boasting four Pro Bowl selections. Pro Bowl defe"
v1,hybrid_v1+LLM,How many sacks did Derek Wolfe register?,5½,"The Broncos' defense ranked first in the NFL yards allowed (4,530) for the first time in franchise history, and fourth in points allowed (296). Defensive ends Derek Wolfe and Malik Jackson each had 5½ sacks. Pro Bowl linebacker Von Miller led the team with 11 sacks, forced four f","The Broncos' defense ranked first in the NFL yards allowed (4,530) for the first time in franchise history,",contradicted,0.10204289853572845,0.8595951795578003,"Danny Trevathan ranked second with 102. Cornerbacks Aqib Talib (three interceptions) and Chris Harris, Jr. (two interceptions) were the other two Pro Bowl selections from the defense. The Panthers defense gave up just 308 points, ranking sixth in the league, while also leading the NFL in interceptio"
v1,hybrid_v1+LLM,How many sacks did Derek Wolfe register?,5½,"The Broncos' defense ranked first in the NFL yards allowed (4,530) for the first time in franchise history, and fourth in points allowed (296). Defensive ends Derek Wolfe and Malik Jackson each had 5½ sacks. Pro Bowl linebacker Von Miller led the team with 11 sacks, forced four f",fourth in points allowed (296).,contradicted,0.05229370296001434,0.9758737683296204,"Danny Trevathan ranked second with 102. Cornerbacks Aqib Talib (three interceptions) and Chris Harris, Jr. (two interceptions) were the other two Pro Bowl selections from the defense. The Panthers defense gave up just 308 points, ranking sixth in the league, while also leading the NFL in interceptio"
v1,hybrid_v1+LLM,How many sacks did Derek Wolfe register?,5½,"The Broncos' defense ranked first in the NFL yards allowed (4,530) for the first time in franchise history, and fourth in points allowed (296). Defensive ends Derek Wolfe and Malik Jackson each had 5½ sacks. Pro Bowl linebacker Von Miller led the team with 11 sacks, forced four f",Defensive ends Derek Wolfe,contradicted,0.17639963328838348,0.707509458065033,"end Jared Allen, a 5-time pro bowler who was the NFL's active career sack leader with 136, along with defensive end Kony Ealy, who had 5 sacks in just 9 starts. Behind them, two of the Panthers three starting linebackers were also selected to play in the Pro Bowl: Thomas Davis and Luke Kuechly. Davi"
v1,hybrid_v1+LLM,How many sacks did Derek Wolfe register?,5½,"The Broncos' defense ranked first in the NFL yards allowed (4,530) for the first time in franchise history, and fourth in points allowed (296). Defensive ends Derek Wolfe and Malik Jackson each had 5½ sacks. Pro Bowl linebacker Von Miller led the team with 11 sacks, forced four f",Malik Jackson each had 5½ sacks.,contradicted,0.012513776309788227,0.9875683188438416,"end Jared Allen, a 5-time pro bowler who was the NFL's active career sack leader with 136, along with defensive end Kony Ealy, who had 5 sacks in just 9 starts. Behind them, two of the Panthers three starting linebackers were also selected to play in the Pro Bowl: Thomas Davis and Luke Kuechly. Davi"
