Dataset,Retriever,Question,Gold Answer,LLM Answer,Retrieved Context Preview,TopK,Mean Retrieval Score,Retrieval Hit@K,Exact Match,F1,BLEU,ROUGE-L,Semantic Similarity,Num Claims,Supported Claims,Unsupported Claims,Contradicted Claims,Faithfulness,Extrinsic Hallucination Rate,Intrinsic Hallucination Rate,Hallucination Rate,Step Time Sec
v1,hybrid_v1+LLM,What was the team the Carolina Panthers played immediately prior to the NFC Championship game? ,Seattle Seahawks,The Panthers were the first team to win at least 15 regular season games since the league expanded to a 16-game schedule in 1978. The Panthers were the first team to win at least 15 regular season games since the league expanded to a 16-game schedule in 1978. The Panthers were the first team,"Despite waiving longtime running back DeAngelo Williams and losing top wide receiver Kelvin Benjamin to a torn ACL in the preseason, the Carolina Panthers had their best regular season in franchise history, becoming the seventh team to win at least 15 regular season games since the league expanded to a 16-game schedule in 1978. Carolina started the season 14–0, not only setting franchise records for the best start and the longest single-season winning streak, but also posting the best start to a",5,0.8793784350213556,1,0,0.0,0.0,0.0,0.34519088,2,0,0,2,0.0,0.0,1.0,1.0,0.9039373397827148
v1,bm25_v1+LLM,What was the score of the last game the Carolina Panthers played prior to the NFC Championship?,31–24,"The score was the same as the previous game, with the Panthers winning the game 31–0. The Panthers had a chance to win the game 31–0, but the Panthers were unable to do so. The Panthers were able to score the first touchdown of the game, and the Panthers were able","There would be no more scoring in the third quarter, but early in the fourth, the Broncos drove to the Panthers 41-yard line. On the next play, Ealy knocked the ball out of Manning's hand as he was winding up for a pass, and then recovered it for Carolina on the 50-yard line. A 16-yard reception by Devin Funchess and a 12-yard run by Stewart then set up Gano's 39-yard field goal, cutting the Panthers deficit to one score at 16–10. The next three drives of the game would end in punts. Super Bowl ",5,40.052198334481645,0,0,0.0,0.0,0.03636363636363636,0.1739884,5,0,2,3,0.0,0.4,0.6,1.0,1.3742961883544922
v1,dpr_v1+LLM,What was the score of the last game the Carolina Panthers played prior to the NFC Championship?,31–24,"The Panthers had a great start to the season, but the offense was still a mess. The Panthers were unable to score on the first play of the first half, and the Panthers were unable to score on the second play of the second half. The Panthers were unable to score on the third play of","The Panthers beat the Seattle Seahawks in the divisional round, running up a 31–0 halftime lead and then holding off a furious second half comeback attempt to win 31–24, avenging their elimination from a year earlier. The Panthers then blew out the Arizona Cardinals in the NFC Championship Game, 49–15, racking up 487 yards and forcing seven turnovers. The Panthers seemed primed to score on their opening drive of the second half when Newton completed a 45-yard pass to Ted Ginn Jr. on the Denver 3",5,0.6646141648292542,1,0,0.0,0.0,0.0,0.0383569,5,1,0,4,0.2,0.0,0.8,0.8,1.3038661479949951
v1,hybrid_v1+LLM,What was the score of the last game the Carolina Panthers played prior to the NFC Championship?,31–24,The score was tied at 15–15.,"There would be no more scoring in the third quarter, but early in the fourth, the Broncos drove to the Panthers 41-yard line. On the next play, Ealy knocked the ball out of Manning's hand as he was winding up for a pass, and then recovered it for Carolina on the 50-yard line. A 16-yard reception by Devin Funchess and a 12-yard run by Stewart then set up Gano's 39-yard field goal, cutting the Panthers deficit to one score at 16–10. The next three drives of the game would end in punts. Despite wai",5,0.9022108926919469,1,0,0.0,0.0,0.0,0.35212448,1,0,0,1,0.0,0.0,1.0,1.0,0.8411252498626709
v1,bm25_v1+LLM,How many yards did the Carolina Panthers gain in the 487 in the NFC Championship Game?,487,"The Panthers gained a total of 5,838 yards in the 487 in the NFC Championship Game. The Panthers gained a total of 5,838 yards in the 487 in the NFC Championship Game. The Panthers gained a total of 5,838 yards in the 487 in the NFC","The Panthers beat the Seattle Seahawks in the divisional round, running up a 31–0 halftime lead and then holding off a furious second half comeback attempt to win 31–24, avenging their elimination from a year earlier. The Panthers then blew out the Arizona Cardinals in the NFC Championship Game, 49–15, racking up 487 yards and forcing seven turnovers. On Carolina's next possession fullback Mike Tolbert lost a fumble while being tackled by safety Darian Stewart, which linebacker Danny Trevathan r",5,41.97307232594345,1,0,0.042553191489361694,0.7605497822189857,0.039999999999999994,0.15761007,2,0,2,0,0.0,1.0,0.0,1.0,0.8682806491851807
v1,dpr_v1+LLM,How many yards did the Carolina Panthers gain in the 487 in the NFC Championship Game?,487,"The Panthers gained a total of 5,844 yards in the 487 in the NFC Championship Game.","The Panthers seemed primed to score on their opening drive of the second half when Newton completed a 45-yard pass to Ted Ginn Jr. on the Denver 35-yard line on their second offensive play. But the Broncos defense halted the drive on the 26-yard line, and it ended with no points when Graham Gano hit the uprights on a 44-yard field goal attempt. After the miss, Manning completed a pair of passes to Emmanuel Sanders for gains of 25 and 22 yards, setting up McManus' 33-yard field goal that gave the",5,0.6516259908676147,1,0,0.11764705882352941,2.2869567780619007,0.1111111111111111,0.18244383,1,0,1,0,0.0,1.0,0.0,1.0,0.8139743804931641
v1,hybrid_v1+LLM,How many yards did the Carolina Panthers gain in the 487 in the NFC Championship Game?,487,"The Panthers gained a total of 5,844 yards in the 487 in the NFC Championship Game.","The Panthers beat the Seattle Seahawks in the divisional round, running up a 31–0 halftime lead and then holding off a furious second half comeback attempt to win 31–24, avenging their elimination from a year earlier. The Panthers then blew out the Arizona Cardinals in the NFC Championship Game, 49–15, racking up 487 yards and forcing seven turnovers. On Carolina's next possession fullback Mike Tolbert lost a fumble while being tackled by safety Darian Stewart, which linebacker Danny Trevathan r",5,0.8440428376497335,1,0,0.11764705882352941,2.2869567780619007,0.1111111111111111,0.18244383,1,0,1,0,0.0,1.0,0.0,1.0,0.8219707012176514
v1,bm25_v1+LLM,Who did Carolina beat in the divisional round?,Seattle Seahawks,"The Panthers beat the Seattle Seahawks in the divisional round, running up a 31–0 halftime lead and then holding off a furious second half comeback attempt to win 31–24, avenging their elimination from a year earlier. The Broncos then blew out the Arizona Cardinals in the NFC Championship Game, 49","The Panthers beat the Seattle Seahawks in the divisional round, running up a 31–0 halftime lead and then holding off a furious second half comeback attempt to win 31–24, avenging their elimination from a year earlier. The Panthers then blew out the Arizona Cardinals in the NFC Championship Game, 49–15, racking up 487 yards and forcing seven turnovers. The Broncos defeated the Pittsburgh Steelers in the divisional round, 23–16, by scoring 11 points in the final three minutes of the game. They the",5,17.944952549922924,1,0,0.07692307692307693,1.3471756204092102,0.07407407407407407,0.5431418,3,1,0,2,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.9675838947296143
v1,dpr_v1+LLM,Who did Carolina beat in the divisional round?,Seattle Seahawks,"The Panthers beat the Seattle Seahawks in the divisional round, running up a 31–0 halftime lead and then holding off a furious second half comeback attempt to win 31–24, avenging their elimination from a year earlier. The Panthers then blew out the Arizona Cardinals in the NFC Championship Game, 49","The Panthers beat the Seattle Seahawks in the divisional round, running up a 31–0 halftime lead and then holding off a furious second half comeback attempt to win 31–24, avenging their elimination from a year earlier. The Panthers then blew out the Arizona Cardinals in the NFC Championship Game, 49–15, racking up 487 yards and forcing seven turnovers. Denver took the opening kickoff and started out strong with Peyton Manning completing an 18-yard pass to tight end Owen Daniels and a 22-yard thro",5,0.5523541331291199,1,0,0.07692307692307693,1.3471756204092102,0.07407407407407407,0.52930737,3,2,0,1,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,1.0609054565429688
v1,hybrid_v1+LLM,Who did Carolina beat in the divisional round?,Seattle Seahawks,"The Panthers beat the Seattle Seahawks in the divisional round, running up a 31–0 halftime lead and then holding off a furious second half comeback attempt to win 31–24, avenging their elimination from a year earlier. The Panthers then blew out the Arizona Cardinals in the NFC Championship Game, 49","The Panthers beat the Seattle Seahawks in the divisional round, running up a 31–0 halftime lead and then holding off a furious second half comeback attempt to win 31–24, avenging their elimination from a year earlier. The Panthers then blew out the Arizona Cardinals in the NFC Championship Game, 49–15, racking up 487 yards and forcing seven turnovers. The Broncos defeated the Pittsburgh Steelers in the divisional round, 23–16, by scoring 11 points in the final three minutes of the game. They the",5,0.8609255396766425,1,0,0.07692307692307693,1.3471756204092102,0.07407407407407407,0.52930737,3,2,0,1,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,1.0607659816741943
v1,bm25_v1+LLM,Who did the Panthers play to advance to the Super Bowl?,Arizona Cardinals,The Panthers played to advance to the Super Bowl. The Panthers played to advance to the Super Bowl. The Panthers played to advance to the Super Bowl. The Panthers played to advance to the Super Bowl. The Panthers played to advance to the Super Bowl. The Panthers played to advance to the Super Bowl.,"Peyton Manning became the first quarterback ever to lead two different teams to multiple Super Bowls. He is also the oldest quarterback ever to play in a Super Bowl at age 39. The past record was held by John Elway, who led the Broncos to victory in Super Bowl XXXIII at age 38 and is currently Denver's Executive Vice President of Football Operations and General Manager. For the third straight season, the number one seeds from both conferences met in the Super Bowl. The Carolina Panthers became o",5,26.730693787178502,1,0,0.0,0.0,0.0,0.16868421,1,0,0,1,0.0,0.0,1.0,1.0,0.7840301990509033
v1,dpr_v1+LLM,Who did the Panthers play to advance to the Super Bowl?,Arizona Cardinals,The Panthers.,"The Panthers beat the Seattle Seahawks in the divisional round, running up a 31–0 halftime lead and then holding off a furious second half comeback attempt to win 31–24, avenging their elimination from a year earlier. The Panthers then blew out the Arizona Cardinals in the NFC Championship Game, 49–15, racking up 487 yards and forcing seven turnovers. Despite waiving longtime running back DeAngelo Williams and losing top wide receiver Kelvin Benjamin to a torn ACL in the preseason, the Carolina ",5,0.6220074653625488,1,0,0.0,0.0,0.0,0.53511614,0,0,0,0,0.0,0.0,0.0,0.0,0.6843991279602051
v1,hybrid_v1+LLM,Who did the Panthers play to advance to the Super Bowl?,Arizona Cardinals,"The Panthers did. The Panthers were the only team to have made eight appearances in the Super Bowl. The Panthers finished the regular season with a 12–4 record, and denied the New England Patriots a chance to defend their title from Super Bowl XLIX by defeating them 20–18 in the AFC Championship","For the third straight season, the number one seeds from both conferences met in the Super Bowl. The Carolina Panthers became one of only ten teams to have completed a regular season with only one loss, and one of only six teams to have acquired a 15–1 record, while the Denver Broncos became one of four teams to have made eight appearances in the Super Bowl. The Broncos made their second Super Bowl appearance in three years, having reached Super Bowl XLVIII, while the Panthers made their second ",5,0.8685725270822026,1,0,0.0,0.0,0.0,0.25274932,4,0,0,4,0.0,0.0,1.0,1.0,1.0967516899108887
v1,bm25_v1+LLM,How many turnovers did the Panthers force during the NFC Championship game?,seven,The Panthers had a total of six turnovers during the game. The Panthers had a total of six turnovers during the game. The Panthers had a total of six turnovers during the game. The Panthers had a total of six turnovers during the game. The Panthers had a total of six turnovers during the game.,"The Panthers beat the Seattle Seahawks in the divisional round, running up a 31–0 halftime lead and then holding off a furious second half comeback attempt to win 31–24, avenging their elimination from a year earlier. The Panthers then blew out the Arizona Cardinals in the NFC Championship Game, 49–15, racking up 487 yards and forcing seven turnovers. The Panthers finished the regular season with a 15–1 record, and quarterback Cam Newton was named the NFL Most Valuable Player (MVP). They defeate",5,23.461216011719213,1,0,0.0,0.0,0.0,0.22227262,1,0,0,1,0.0,0.0,1.0,1.0,0.7643392086029053
